idt,market,idt_price,maturity_target,maturity_date,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc,maturity_date_price,maturity_date_return,risk_free_rate
2019-08-21,sp6m,2924.429931640625,6.0,2020-02-21,0.00176,0.12136,-1.26266,2.23159,-0.16148,0.02702,0.12527,-20.0,0.07296,20.0,0.00977,3337.75,0.1321973607643766,0.017117242768623687
2019-08-28,sp6m,2887.93994140625,6.0,2020-02-28,0.00097,0.13292,-1.28457,2.21038,-0.18098,0.02994,0.13477,-20.0,0.08722,20.0,0.01689,2954.219970703125,0.02269122180445067,0.017175564037317667
2019-09-04,sp6m,2937.780029296875,6.0,2020-03-04,0.00197,0.12777,-1.28646,2.27944,-0.17084,0.02915,0.13123,-20.0,0.08013,20.0,0.01356,3130.1201171875,0.06341717586487529,0.017117242768623687
2019-09-11,sp6m,3000.929931640625,6.0,2020-03-11,0.00354,0.11731,-1.34605,2.67517,-0.15026,0.02714,0.12176,-20.0,0.06671,20.0,0.00854,2741.3798828125,-0.0904608173501648,0.017088007490635063
2019-09-18,sp6m,3006.72998046875,6.0,2020-03-18,0.00412,0.11794,-1.36232,2.67354,-0.15157,0.02852,0.12251,-20.0,0.06785,20.0,0.0081,2398.10009765625,-0.2261763051142485,0.01705872210923198
2019-09-25,sp6m,2984.8701171875,6.0,2020-03-25,0.00377,0.12195,-1.31538,2.53218,-0.15774,0.02864,0.12734,-20.0,0.07146,20.0,0.01171,2475.56005859375,-0.18708957734563958,0.016881943016134132
2019-10-02,sp6m,2887.610107421875,6.0,2020-04-02,0.00211,0.13483,-1.21017,1.98908,-0.18231,0.03058,0.14013,-20.0,0.08746,20.0,0.02099,2526.89990234375,-0.13343599120073707,0.016583123951777
2019-10-09,sp6m,2919.39990234375,6.0,2020-04-09,0.00379,0.13074,-1.36132,2.35705,-0.17746,0.0351,0.13247,-20.0,0.08461,20.0,0.01183,2789.820068359375,-0.04540098013740966,0.016309506430300092
2019-10-16,sp6m,2989.68994140625,6.0,2020-04-16,0.00533,0.11518,-1.4751,2.92275,-0.14836,0.03222,0.11703,-20.0,0.06637,20.0,0.00413,2799.550048828125,-0.06571097607825505,0.016217274740226856
2019-10-23,sp6m,3004.52001953125,6.0,2020-04-23,0.00404,0.11137,-1.2212,2.45762,-0.13963,0.02352,0.12045,-20.0,0.05711,20.0,0.0087,2797.800048828125,-0.07128441643943495,0.016186414056238645
2019-10-30,sp6m,3046.77001953125,6.0,2020-04-30,0.00468,0.10652,-1.24412,2.61066,-0.13105,0.02311,0.11566,-20.0,0.05157,20.0,0.00639,2912.429931640625,-0.0450942586856469,0.01609347693943108
2019-11-06,sp6m,3076.780029296875,6.0,2020-05-06,0.00488,0.10604,-1.25988,2.60679,-0.13105,0.02362,0.11494,-20.0,0.05158,20.0,0.00563,2848.419921875,-0.07711917793372614,0.01590597372058687
2019-11-13,sp6m,3094.0400390625,6.0,2020-05-13,0.0006,0.11509,-1.28529,2.44757,-0.1511,0.0234,0.11821,-20.0,0.06606,20.0,0.00735,2820.0,-0.09274080799058454,0.015937377450509226
2019-11-20,sp6m,3108.4599609375,6.0,2020-05-20,0.00106,0.11542,-1.32945,2.55047,-0.15165,0.02459,0.11762,-20.0,0.0672,20.0,0.00658,2971.610107421875,-0.04502348450550637,0.015937377450509226
2019-11-27,sp6m,3153.6298828125,6.0,2020-05-27,0.00232,0.11025,-1.34616,2.69456,-0.14141,0.02419,0.11404,-20.0,0.06022,20.0,0.00499,3036.1298828125,-0.037970493630766634,0.01609347693943108
2019-12-04,sp6m,3112.760009765625,6.0,2020-06-04,0.00139,0.11823,-1.29266,2.37837,-0.15649,0.02588,0.12139,-20.0,0.07005,20.0,0.00832,3112.35009765625,-0.0001316963404322214,0.015874507866387545
2019-12-11,sp6m,3141.6298828125,6.0,2020-06-11,0.00253,0.11656,-1.31477,2.52933,-0.15117,0.02593,0.12092,-20.0,0.06656,20.0,0.00769,3002.10009765625,-0.045429659897131554,0.015937377450509226
2019-12-18,sp6m,3191.139892578125,6.0,2020-06-18,0.00244,0.10579,-1.22937,2.54064,-0.13294,0.02076,0.11294,-20.0,0.05226,20.0,0.00582,3115.340087890625,-0.024039862292112735,0.01590597372058687
2019-12-26,sp6m,3239.909912109375,6.0,2020-06-26,0.00405,0.10509,-1.33349,2.78539,-0.1313,0.02392,0.11144,-20.0,0.05224,20.0,0.00392,3009.050048828125,-0.07392109396000232,0.01596871942267131
2020-01-02,sp6m,3257.85009765625,6.0,2020-07-02,0.0043,0.10335,-1.37861,2.95359,-0.12837,0.02434,0.10883,-20.0,0.05073,20.0,0.00307,3130.010009765625,-0.040031296024841075,0.01584297951775486
2020-01-08,sp6m,3253.050048828125,6.0,2020-07-08,0.00437,0.10145,-1.31199,2.78138,-0.1254,0.02294,0.10871,-20.0,0.04764,20.0,0.00321,3169.93994140625,-0.025880391029255472,0.01584297951775486
2020-01-15,sp6m,3289.2900390625,6.0,2020-07-15,0.00454,0.09756,-1.28769,2.70178,-0.12062,0.02251,0.10546,-20.0,0.04333,20.0,0.0024,3226.56005859375,-0.019255175509933886,0.015937377450509226
2020-01-22,sp6m,3321.75,6.0,2020-07-22,0.0049,0.09679,-1.25879,2.62298,-0.11904,0.02207,0.10569,-20.0,0.04182,20.0,0.00238,3276.02001953125,-0.013862475549104114,0.015874507866387545
2020-01-29,sp6m,3273.39990234375,6.0,2020-07-29,0.00556,0.10486,-1.28573,2.70542,-0.12878,0.0246,0.11382,-20.0,0.04962,20.0,0.00469,3258.43994140625,-0.004580634998136834,0.01590597372058687
2020-02-05,sp6m,3334.68994140625,6.0,2020-08-05,0.00573,0.09917,-1.34473,2.96889,-0.12064,0.02413,0.1074,-20.0,0.04427,20.0,0.00263,3327.77001953125,-0.0020772880899646447,0.015937377450509226
2020-02-12,sp6m,3379.449951171875,6.0,2020-08-12,0.00246,0.10353,-1.36965,2.8911,-0.13108,0.023,0.10738,-20.0,0.05186,20.0,0.0028,3380.35009765625,0.0002663234069627357,0.01596871942267131
2020-02-19,sp6m,3386.14990234375,6.0,2020-08-19,0.00271,0.10514,-1.39174,2.98746,-0.13182,0.02338,0.1088,-20.0,0.05363,20.0,0.00313,3374.85009765625,-0.003342646120048604,0.01596871942267131
2020-02-26,sp6m,3116.389892578125,6.0,2020-08-26,-0.0021,0.14011,-1.15294,1.78104,-0.1949,0.02707,0.14279,-20.0,0.09621,20.0,0.02416,3478.72998046875,0.10999203286669634,0.0158113883008419
2020-03-05,sp6m,3023.93994140625,6.0,2020-09-08,-0.00547,0.1623,-1.46049,2.48869,-0.23945,0.03762,0.14793,-20.0,0.12386,20.0,0.02708,3331.840087890625,0.09696413284897913,0.01268857754044952
2020-03-11,sp6m,2741.3798828125,6.0,2020-09-11,-0.01912,0.26194,-1.19383,1.38888,-0.40434,0.0534,0.23847,-20.0,0.2086,20.0,0.1672,3340.969970703125,0.19779977471935545,0.011874342087037916
2020-03-18,sp6m,2398.10009765625,6.0,2020-09-18,-0.01643,0.38176,-1.33836,1.48707,-0.5802,0.11085,0.33389,-20.0,0.24476,20.0,0.33578,3319.469970703125,0.3251283249287885,0.010099504938362078
2020-03-25,sp6m,2475.56005859375,6.0,2020-09-25,-0.01922,0.27751,-0.98055,1.59722,-0.37655,0.02034,0.28449,-20.0,0.21427,20.0,0.2117,3298.4599609375,0.2869890243180673,0.009797958971132711
2020-04-01,sp6m,2470.5,6.0,2020-10-01,-0.01599,0.29165,-1.24148,1.71363,-0.42857,0.06133,0.27112,-20.0,0.21709,20.0,0.22067,3380.800048828125,0.3136918230187598,0.01044030650891055
2020-04-08,sp6m,2749.97998046875,6.0,2020-10-08,-0.01148,0.24717,-1.2495,1.96228,-0.35644,0.04643,0.23601,-20.0,0.18441,20.0,0.15722,3446.830078125,0.225861358914109,0.01104536101718726
2020-04-15,sp6m,2783.360107421875,6.0,2020-10-15,-0.00809,0.24222,-1.29551,2.08673,-0.34766,0.0498,0.23198,-20.0,0.17723,20.0,0.15239,3483.340087890625,0.22433275926678978,0.010677078252031312
2020-04-22,sp6m,2799.31005859375,6.0,2020-10-22,-0.00602,0.25611,-1.28653,1.99448,-0.36621,0.05761,0.24746,-20.0,0.18628,20.0,0.18038,3453.489990234375,0.2100123319290796,0.010583005244258363
2020-04-29,sp6m,2939.510009765625,6.0,2020-10-29,-0.00196,0.20949,-1.31402,2.35583,-0.28616,0.04396,0.20832,-20.0,0.14888,20.0,0.11407,3310.110107421875,0.11873854980215236,0.010488088481701517
2020-05-06,sp6m,2848.419921875,6.0,2020-11-06,-0.00166,0.22077,-1.21685,2.022,-0.30173,0.04561,0.22416,-20.0,0.15966,20.0,0.1388,3509.43994140625,0.20869203673422507,0.010583005244258363
2020-05-20,sp6m,2971.610107421875,6.0,2020-11-20,-0.01645,0.23081,-1.37424,2.24581,-0.33955,0.04358,0.20719,-20.0,0.17603,20.0,0.11232,3557.5400390625,0.17996537612017105,0.010583005244258363
2020-05-27,sp6m,3036.1298828125,6.0,2020-11-27,-0.01003,0.19686,-1.51756,2.92279,-0.28027,0.04021,0.17675,-20.0,0.1437,20.0,0.06395,3638.35009765625,0.18094666949781066,0.010723805294763609
2020-06-03,sp6m,3122.8701171875,6.0,2020-12-03,-0.00848,0.18775,-1.46969,2.91531,-0.26058,0.03587,0.17373,-20.0,0.13516,20.0,0.06057,3666.719970703125,0.16054503317002627,0.010770329614269008
2020-06-10,sp6m,3190.139892578125,6.0,2020-12-10,-0.00766,0.18559,-1.42769,2.88524,-0.2534,0.03315,0.17547,-20.0,0.13132,20.0,0.0639,3668.10009765625,0.13960907415124793,0.010816653826391966
2020-06-17,sp6m,3113.489990234375,6.0,2020-12-17,-0.00959,0.21487,-1.4683,2.98539,-0.29835,0.03895,0.19986,-20.0,0.15196,20.0,0.10012,3722.47998046875,0.17864582721221417,0.010816653826391966
2020-06-24,sp6m,3050.330078125,6.0,2020-12-24,-0.00897,0.22165,-1.38304,2.54828,-0.31169,0.04366,0.20868,-20.0,0.16291,20.0,0.11371,3703.06005859375,0.19390971360208314,0.010723805294763609
2020-07-01,sp6m,3115.860107421875,6.0,2021-01-04,-0.0079,0.20278,-1.42066,2.73312,-0.28524,0.03921,0.19044,-20.0,0.14738,20.0,0.08511,3700.64990234375,0.17200322142942612,0.010677078252031312
2020-07-08,sp6m,3169.93994140625,6.0,2021-01-08,-0.00536,0.19715,-1.38689,2.6514,-0.27284,0.03914,0.18941,-20.0,0.14189,20.0,0.08377,3824.679931640625,0.18776214399376367,0.010723805294763609
2020-07-15,sp6m,3226.56005859375,6.0,2021-01-15,-0.00436,0.19917,-1.39637,2.76844,-0.27088,0.03862,0.19289,-20.0,0.13992,20.0,0.08926,3768.25,0.1551941303259679,0.010770329614269008
2020-07-22,sp6m,3276.02001953125,6.0,2021-01-22,-0.00222,0.18074,-1.42547,3.05688,-0.23845,0.03522,0.17731,-20.0,0.1224,20.0,0.06772,3841.469970703125,0.15922582127897358,0.010630145812734648
2020-07-29,sp6m,3258.43994140625,6.0,2021-01-29,-0.00072,0.18299,-1.39593,2.93829,-0.23997,0.03708,0.18259,-20.0,0.12396,20.0,0.07436,3714.239990234375,0.13092554331064987,0.010535653752852737
2020-08-05,sp6m,3327.77001953125,6.0,2021-02-05,0.00112,0.17773,-1.4629,3.20171,-0.22937,0.0379,0.17732,-20.0,0.11692,20.0,0.06597,3886.830078125,0.15529151962193788,0.010488088481701517
2020-08-12,sp6m,3380.35009765625,6.0,2021-02-12,-0.00896,0.17435,-1.48385,3.23336,-0.23428,0.02849,0.16299,-20.0,0.12076,20.0,0.04776,3934.830078125,0.15188841543861467,0.010535653752852737
2020-08-19,sp6m,3374.85009765625,6.0,2021-02-19,-0.00889,0.17589,-1.44834,3.19247,-0.23441,0.02735,0.16637,-20.0,0.12145,20.0,0.05292,3906.7099609375,0.14634466974175148,0.010535653752852737
2020-08-26,sp6m,3478.72998046875,6.0,2021-02-26,-0.00804,0.1729,-1.49524,3.39794,-0.22924,0.02782,0.16286,-20.0,0.11771,20.0,0.04864,3811.14990234375,0.09126367620597862,0.010535653752852737
2020-09-02,sp6m,3580.840087890625,6.0,2021-03-02,-0.00844,0.17814,-1.21489,2.59315,-0.23653,0.02241,0.17889,-20.0,0.12586,20.0,0.07129,3870.2900390625,0.07773201542171705,0.010583005244258363
2020-09-09,sp6m,3398.9599609375,6.0,2021-03-09,-0.01127,0.19352,-1.3104,2.69177,-0.26455,0.02664,0.1854,-20.0,0.14033,20.0,0.08001,3875.43994140625,0.13118969864188626,0.010583005244258363
2020-09-17,sp6m,3357.010009765625,6.0,2021-03-17,-0.00797,0.18045,-1.30836,2.90885,-0.23748,0.02369,0.17785,-20.0,0.12417,20.0,0.07057,3974.1201171875,0.16875266968452957,0.01044030650891055
2020-09-23,sp6m,3236.919921875,6.0,2021-03-23,-0.00894,0.19327,-1.35633,2.66213,-0.26761,0.03329,0.18385,-20.0,0.14066,20.0,0.07702,3910.52001953125,0.18904812621495953,0.010535653752852737
2020-09-30,sp6m,3363.0,6.0,2021-03-30,-0.00758,0.19206,-1.23195,2.32131,-0.26174,0.03016,0.19044,-20.0,0.14019,20.0,0.08629,3958.550048828125,0.1630443761734128,0.010488088481701517
2020-10-07,sp6m,3419.43994140625,6.0,2021-04-07,-0.00511,0.18943,-1.15802,2.35437,-0.24662,0.02473,0.19703,-20.0,0.13088,20.0,0.0954,4079.949951171875,0.17660794362951707,0.010488088481701517
2020-10-14,sp6m,3488.669921875,6.0,2021-04-14,-0.00374,0.17256,-1.23962,2.68239,-0.22332,0.02583,0.17643,-20.0,0.11588,20.0,0.06787,4124.66015625,0.1674630776666653,0.010583005244258363
2020-10-21,sp6m,3435.56005859375,6.0,2021-04-21,-0.00264,0.18172,-1.2237,2.45882,-0.23828,0.03029,0.18682,-20.0,0.12528,20.0,0.0807,4173.419921875,0.19455586774341438,0.010488088481701517
2020-10-28,sp6m,3271.030029296875,6.0,2021-04-28,-0.00092,0.20743,-1.33411,2.70066,-0.27404,0.04233,0.2088,-20.0,0.14476,20.0,0.11429,4183.18017578125,0.24596683589459792,0.010488088481701517
2020-11-04,sp6m,3443.43994140625,6.0,2021-05-04,0.00027,0.17633,-1.40912,3.41834,-0.21663,0.03081,0.18034,-20.0,0.11004,20.0,0.07204,4164.66015625,0.19016372244934687,0.010488088481701517
2020-11-11,sp6m,3572.659912109375,6.0,2021-05-11,-0.01152,0.16117,-1.27225,2.67124,-0.21911,0.01821,0.15341,-20.0,0.11286,20.0,0.04315,4152.10009765625,0.15030386208956353,0.010488088481701517
2020-11-18,sp6m,3567.7900390625,6.0,2021-05-18,-0.01039,0.16377,-1.234,2.56224,-0.22059,0.01851,0.15977,-20.0,0.11411,20.0,0.04863,4127.830078125,0.1458054966550559,0.01044030650891055
2020-11-25,sp6m,3629.64990234375,6.0,2021-05-25,-0.00816,0.15693,-1.34316,2.9607,-0.20787,0.02088,0.15175,-20.0,0.10512,20.0,0.03908,4188.1298828125,0.14311810762513463,0.01044030650891055
2020-12-02,sp6m,3669.010009765625,6.0,2021-06-02,-0.00742,0.15514,-1.29607,2.77803,-0.20617,0.02083,0.15222,-20.0,0.10421,20.0,0.03914,4208.1201171875,0.13709414641763998,0.01044030650891055
2020-12-09,sp6m,3672.820068359375,6.0,2021-06-09,-0.00561,0.15746,-1.31755,2.79511,-0.20829,0.0242,0.1561,-20.0,0.10536,20.0,0.04101,4219.5498046875,0.13876866301638305,0.010392304845413265
2020-12-16,sp6m,3701.169921875,6.0,2021-06-16,-0.00391,0.15746,-1.42629,3.29295,-0.20234,0.02639,0.15524,-20.0,0.10152,20.0,0.03939,4223.7001953125,0.1320626026240979,0.01044030650891055
2020-12-23,sp6m,3690.010009765625,6.0,2021-06-23,-0.00295,0.15881,-1.47094,3.48316,-0.20186,0.02779,0.15594,-20.0,0.10118,20.0,0.0403,4241.83984375,0.13936792981582857,0.01044030650891055
2020-12-30,sp6m,3732.0400390625,6.0,2021-06-30,-0.00131,0.15405,-1.46499,3.45707,-0.19585,0.02881,0.15314,-20.0,0.09763,20.0,0.03569,4297.5,0.14107844676680084,0.010392304845413265
2021-01-06,sp6m,3748.139892578125,6.0,2021-07-06,-0.00037,0.15518,-1.48569,3.56443,-0.1943,0.02988,0.15517,-20.0,0.09648,20.0,0.0375,4343.5400390625,0.14743000455821134,0.01044030650891055
2021-01-13,sp6m,3809.840087890625,6.0,2021-07-13,0.00063,0.15415,-1.52279,3.63921,-0.19397,0.03196,0.15316,-20.0,0.09645,20.0,0.03487,4369.2099609375,0.13699498921721737,0.01044030650891055
2021-01-20,sp6m,3851.85009765625,6.0,2021-07-20,0.00149,0.15248,-1.50854,3.67023,-0.18963,0.03174,0.15328,-20.0,0.09335,20.0,0.03505,4323.06005859375,0.11540992067269262,0.010392304845413265
2021-01-27,sp6m,3750.77001953125,6.0,2021-07-27,0.00253,0.17892,-1.37567,2.88522,-0.2322,0.04086,0.18234,-20.0,0.12093,20.0,0.072,4401.4599609375,0.1599751377467464,0.010392304845413265
2021-02-03,sp6m,3830.169921875,6.0,2021-08-03,0.00311,0.16735,-1.56586,3.97999,-0.20293,0.03587,0.1687,-20.0,0.10189,20.0,0.05407,4423.14990234375,0.14394292163276037,0.01019803902718557
2021-02-10,sp6m,3909.8798828125,6.0,2021-08-10,-0.00797,0.17099,-1.5203,3.51276,-0.22484,0.02737,0.16063,-20.0,0.11496,20.0,0.04592,4436.75,0.1264154734154594,0.010246950765959599
2021-02-17,sp6m,3931.330078125,6.0,2021-08-17,-0.00628,0.1711,-1.54429,3.71529,-0.22164,0.02902,0.16221,-20.0,0.11333,20.0,0.0475,4448.080078125,0.12349474906831495,0.01019803902718557
2021-02-24,sp6m,3925.429931640625,6.0,2021-08-24,-0.00514,0.16693,-1.58125,4.01104,-0.21156,0.02829,0.15856,-20.0,0.107,20.0,0.04462,4486.22998046875,0.13353681909044027,0.01014889156509222
2021-03-03,sp6m,3819.719970703125,6.0,2021-09-03,-0.00532,0.17008,-1.40731,3.32853,-0.21742,0.02544,0.16821,-20.0,0.11152,20.0,0.05562,4535.43017578125,0.17174282207828498,0.010246950765959599
2021-03-10,sp6m,3898.81005859375,6.0,2021-09-10,-0.00452,0.16108,-1.40739,3.37439,-0.20505,0.02463,0.16019,-20.0,0.10328,20.0,0.04584,4458.580078125,0.13415895381065732,0.01019803902718557
2021-03-17,sp6m,3974.1201171875,6.0,2021-09-17,-0.00231,0.15013,-1.4779,3.80522,-0.1861,0.02466,0.1495,-20.0,0.09086,20.0,0.03448,4432.990234375,0.10927098338511994,0.010099504938362078
2021-03-24,sp6m,3889.139892578125,6.0,2021-09-24,-0.0021,0.14904,-1.42082,3.57554,-0.18537,0.02381,0.15047,-20.0,0.08991,20.0,0.035,4455.47998046875,0.13594676896675456,0.010099504938362078
2021-03-31,sp6m,3972.889892578125,6.0,2021-09-30,-0.00067,0.13792,-1.53243,3.97805,-0.16986,0.02475,0.13742,-20.0,0.08038,20.0,0.02099,4307.5400390625,0.08087322205011262,0.01014889156509222
2021-04-07,sp6m,4079.949951171875,6.0,2021-10-07,-0.00134,0.12773,-1.37742,3.57204,-0.15741,0.01925,0.13077,-20.0,0.06998,20.0,0.0185,4399.759765625,0.07546521924086698,0.010099504938362078
2021-04-14,sp6m,4124.66015625,6.0,2021-10-14,-3e-05,0.12879,-1.37839,3.46194,-0.15866,0.02157,0.13324,-20.0,0.07116,20.0,0.01843,4438.259765625,0.07327872490562233,0.010099504938362078
2021-04-21,sp6m,4173.419921875,6.0,2021-10-21,0.00119,0.12896,-1.46015,3.78198,-0.15663,0.02401,0.13239,-20.0,0.07053,20.0,0.01718,4549.77978515625,0.08634300808311804,0.01014889156509222
2021-04-28,sp6m,4183.18017578125,6.0,2021-10-28,0.00241,0.12748,-1.49168,3.91228,-0.15287,0.02509,0.13155,-20.0,0.0681,20.0,0.01554,4596.419921875,0.09420595775391077,0.010049875621120889
2021-05-05,sp6m,4167.58984375,6.0,2021-11-05,0.00359,0.13155,-1.51661,3.91081,-0.15738,0.02828,0.13585,-20.0,0.07204,20.0,0.01749,4697.52978515625,0.11969889932654976,0.010099504938362078
2021-05-12,sp6m,4063.0400390625,6.0,2021-11-12,-0.00775,0.16018,-1.40267,3.03663,-0.21445,0.02459,0.15341,-20.0,0.10937,20.0,0.03746,4682.85009765625,0.14197544827951383,0.010099504938362078
2021-05-19,sp6m,4115.68017578125,6.0,2021-11-19,-0.00502,0.15573,-1.58821,3.71606,-0.20389,0.02902,0.14569,-20.0,0.1025,20.0,0.02792,4697.9599609375,0.13232425134856673,0.010049875621120889
2021-05-26,sp6m,4195.990234375,6.0,2021-11-26,-0.00309,0.13733,-1.51579,3.81477,-0.17225,0.02295,0.13434,-20.0,0.08167,20.0,0.01856,4594.6201171875,0.09075671614189379,0.010099504938362078
2021-06-02,sp6m,4208.1201171875,6.0,2021-12-02,-0.00222,0.13255,-1.5094,3.77441,-0.16603,0.02293,0.13072,-20.0,0.07738,20.0,0.01515,4577.10009765625,0.08404961115394806,0.010099504938362078
2021-06-09,sp6m,4219.5498046875,6.0,2021-12-09,-0.00172,0.13173,-1.50501,3.79283,-0.16438,0.02335,0.1308,-20.0,0.07577,20.0,0.01516,4667.4501953125,0.10088448484583867,0.01014889156509222
2021-06-16,sp6m,4223.7001953125,6.0,2021-12-16,-0.00135,0.1292,-1.49724,3.78523,-0.16064,0.02292,0.12858,-20.0,0.07343,20.0,0.0141,4668.669921875,0.10016265041430426,0.01019803902718557
2021-06-23,sp6m,4241.83984375,6.0,2021-12-23,-0.00035,0.12244,-1.54824,4.03799,-0.15001,0.02292,0.12187,-20.0,0.06626,20.0,0.00918,4725.7900390625,0.10803765046486478,0.010246950765959599
2021-06-30,sp6m,4297.5,6.0,2021-12-30,0.00019,0.12065,-1.51761,3.91094,-0.1477,0.02293,0.12147,-20.0,0.06484,20.0,0.00899,4778.72998046875,0.10614135846286574,0.010246950765959599
2021-07-07,sp6m,4358.1298828125,6.0,2022-01-07,0.00113,0.12228,-1.56384,4.09025,-0.14866,0.02481,0.12279,-20.0,0.06588,20.0,0.00922,4677.02978515625,0.07062020776997034,0.010246950765959599
2021-07-14,sp6m,4374.2998046875,6.0,2022-01-14,0.00207,0.12542,-1.60437,4.16974,-0.15196,0.02725,0.12551,-20.0,0.06899,20.0,0.00981,4662.85009765625,0.06388040776193227,0.010295630140987
2021-07-21,sp6m,4358.68994140625,6.0,2022-01-21,0.00337,0.12836,-1.67376,4.61366,-0.15207,0.02933,0.12843,-20.0,0.06919,20.0,0.01188,4397.93994140625,0.008964696096096942,0.010246950765959599
2021-07-28,sp6m,4400.64013671875,6.0,2022-01-28,0.00408,0.12738,-1.69627,4.7029,-0.14997,0.03004,0.12793,-20.0,0.06832,20.0,0.01108,4431.85009765625,0.007067110181883695,0.010246950765959599
2021-08-04,sp6m,4402.66015625,6.0,2022-02-04,0.00453,0.12604,-1.6798,4.66668,-0.14789,0.0298,0.12749,-20.0,0.06711,20.0,0.01101,4500.52978515625,0.021986180676678846,0.010246950765959599
2021-08-11,sp6m,4442.41015625,6.0,2022-02-11,-0.00308,0.13404,-1.59639,4.05911,-0.16861,0.02379,0.12856,-20.0,0.07971,20.0,0.01346,4418.64013671875,-0.005365069774264948,0.010246950765959599
2021-08-18,sp6m,4400.27001953125,6.0,2022-02-18,-0.00294,0.14139,-1.53981,3.8091,-0.17789,0.02499,0.13749,-20.0,0.08582,20.0,0.02013,4348.8701171875,-0.011749838930351962,0.0103440804327886
2021-08-25,sp6m,4496.18994140625,6.0,2022-02-25,-0.00185,0.13485,-1.60927,4.24235,-0.16568,0.02459,0.13104,-20.0,0.07809,20.0,0.01544,4384.64990234375,-0.02512057564669041,0.010295630140987
2021-09-01,sp6m,4524.08984375,6.0,2022-03-01,-0.0003,0.13277,-1.66675,4.3487,-0.16297,0.02753,0.12847,-20.0,0.07688,20.0,0.01157,4306.259765625,-0.04934669386121365,0.010246950765959599
2021-09-08,sp6m,4514.06982421875,6.0,2022-03-08,-0.00019,0.13742,-1.65388,4.32978,-0.16956,0.02846,0.13309,-20.0,0.08068,20.0,0.01595,4170.7001953125,-0.07911521238500949,0.010246950765959599
2021-09-15,sp6m,4480.7001953125,6.0,2022-03-15,0.00046,0.13886,-1.6532,4.27107,-0.17117,0.02986,0.13521,-20.0,0.08173,20.0,0.0165,4262.4501953125,-0.04993516965365433,0.01019803902718557
2021-09-22,sp6m,4395.64013671875,6.0,2022-03-22,-9e-05,0.14695,-1.64081,4.14926,-0.18102,0.03088,0.14221,-20.0,0.08845,20.0,0.02327,4511.60986328125,0.026040872324372376,0.01014889156509222
2021-09-29,sp6m,4359.4599609375,6.0,2022-03-29,0.00072,0.1473,-1.55725,3.76178,-0.18526,0.03151,0.14511,-20.0,0.09068,20.0,0.02571,4631.60009765625,0.06055421432166436,0.01019803902718557
2021-10-06,sp6m,4363.5498046875,6.0,2022-04-06,0.00136,0.14645,-1.63828,4.00693,-0.18299,0.03356,0.142,-20.0,0.08988,20.0,0.02251,4481.14990234375,0.02659378663490314,0.01019803902718557
2021-10-13,sp6m,4363.7998046875,6.0,2022-04-13,0.00131,0.13683,-1.48289,3.62199,-0.16936,0.02772,0.13879,-20.0,0.07986,20.0,0.02096,4446.58984375,0.018794282503160335,0.010246950765959599
2021-10-20,sp6m,4536.18994140625,6.0,2022-04-20,0.003,0.12403,-1.58476,4.22688,-0.14754,0.02643,0.12622,-20.0,0.06574,20.0,0.01113,4459.4501953125,-0.01706195591705222,0.010246950765959599
2021-10-27,sp6m,4551.68017578125,6.0,2022-04-27,0.00361,0.12572,-1.57384,4.13146,-0.14939,0.02807,0.12839,-20.0,0.06692,20.0,0.01212,4183.9599609375,-0.08423827705093949,0.010295630140987
2021-11-03,sp6m,4660.56982421875,6.0,2022-05-03,0.00441,0.12011,-1.65016,4.5122,-0.14141,0.02828,0.12188,-20.0,0.06221,20.0,0.00814,4175.47998046875,-0.1099084034607059,0.010246950765959599
2021-11-10,sp6m,4646.7099609375,6.0,2022-05-10,-0.00372,0.14226,-1.52163,3.71024,-0.18197,0.02499,0.13774,-20.0,0.08797,20.0,0.02078,4001.050048828125,-0.14960259501916942,0.010246950765959599
2021-11-17,sp6m,4688.669921875,6.0,2022-05-17,-0.00282,0.13961,-1.53728,3.88008,-0.17538,0.02418,0.13642,-20.0,0.08405,20.0,0.01972,4088.85009765625,-0.13688516268170284,0.010246950765959599
2021-11-24,sp6m,4701.4599609375,6.0,2022-05-24,-0.00201,0.14504,-1.58585,4.01929,-0.18141,0.02747,0.14055,-20.0,0.08817,20.0,0.02289,3941.47998046875,-0.176316808127892,0.010295630140987
2021-12-01,sp6m,4513.0400390625,6.0,2022-06-01,-0.0023,0.16866,-1.48188,3.50161,-0.21366,0.03128,0.16641,-20.0,0.10893,20.0,0.05049,4101.22998046875,-0.09568406878793677,0.010295630140987
2021-12-08,sp6m,4701.2099609375,6.0,2022-06-08,-0.00089,0.14807,-1.61716,4.2215,-0.18318,0.02931,0.14447,-20.0,0.08917,20.0,0.02595,4115.77001953125,-0.13299397242045158,0.0103440804327886
2021-12-15,sp6m,4709.85009765625,6.0,2022-06-15,0.00031,0.1475,-1.67629,4.37017,-0.18181,0.03202,0.14219,-20.0,0.08886,20.0,0.02338,3789.989990234375,-0.2172927031301711,0.010295630140987
2021-12-22,sp6m,4696.56005859375,6.0,2022-06-22,0.00144,0.14688,-1.63421,4.34968,-0.17885,0.03088,0.14537,-20.0,0.08678,20.0,0.02648,3759.889892578125,-0.2224406652335843,0.010392304845413265
