idt,market,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc,Avg,Open,High,Low,Close
2016-02-24,sp6m,6.0,-0.00529,0.15109,-1.52438,2.98051,-0.21166,0.03239,0.13843,-20.0,0.10724,20.0,0.01781,2173.608572823661,0.12424066194719181,0.12554403919362045,0.11134373599277735,0.12189929758130096
2016-03-02,sp6m,6.0,0.00873,0.13443,-1.74252,3.8756,-0.1712,0.04423,0.1304,-20.0,0.08384,20.0,0.00829,2183.47998046875,0.09182373134831481,0.09657941988775286,0.09003111741426824,0.06874420783767107
2016-03-09,sp6m,6.0,-0.00172,0.13796,-1.51019,3.06917,-0.18598,0.03282,0.13051,-20.0,0.09045,20.0,0.01065,2137.380029296875,0.0865404353462419,0.0865404353462419,0.06323824827659055,0.0726504723330191
2016-03-16,sp6m,6.0,-0.00053,0.12773,-1.57105,3.3177,-0.17081,0.03172,0.12041,-20.0,0.08077,20.0,0.00546,2151.668017578125,0.05716390013717198,0.07265490324574388,0.050019796543733744,0.06561175515816373
2016-03-23,sp6m,6.0,-0.00076,0.12234,-1.51021,3.2473,-0.16132,0.02792,0.11796,-20.0,0.07317,20.0,0.00519,2158.643994140625,0.06490642468968914,0.06511804498077613,0.05019414701598833,0.06259388187065901
2016-03-30,sp6m,6.0,-0.00136,0.11306,-1.47493,3.31271,-0.1463,0.02259,0.11083,-20.0,0.06248,20.0,0.0036,2159.9224853515625,0.043869579904889676,0.0525450096480573,0.03805631306954529,0.04584304983007262
2016-04-06,sp6m,6.0,-0.00124,0.11541,-1.46682,3.21151,-0.1512,0.02394,0.11289,-20.0,0.06572,20.0,0.00428,2150.815966796875,0.04335005926832561,0.04860912873169377,0.02964353667567794,0.03138473462084847
2016-04-13,sp6m,6.0,0.0,0.11414,-1.55563,3.57436,-0.14682,0.02543,0.11064,-20.0,0.06397,20.0,0.0032,2135.184033203125,0.022713401145482207,0.031560358266048576,0.015391760735197837,0.02790120090284208
2016-04-20,sp6m,6.0,-0.00127,0.10879,-1.338,2.95398,-0.1401,0.01873,0.11056,-20.0,0.05649,20.0,0.0044,2143.283984375,0.01889854062324689,0.024613786281496273,0.013084770753002899,0.014468707698326908
2016-04-27,sp6m,6.0,-0.00045,0.11031,-1.35818,3.06013,-0.1407,0.0202,0.11239,-20.0,0.05717,20.0,0.00508,2113.986612955729,0.02307615197428454,0.02450690884328556,-0.004745951694734475,-0.004769953569457607
2016-05-04,sp6m,6.0,0.00011,0.12023,-1.38704,3.09648,-0.15388,0.02329,0.12194,-20.0,0.06729,20.0,0.00899,2137.4,0.015802327248292388,0.06199334632044413,0.015802327248292388,0.053780222493861815
2016-05-11,sp6m,6.0,-0.00601,0.12391,-1.38971,2.92053,-0.16704,0.01945,0.11885,-20.0,0.07652,20.0,0.00767,2174.619970703125,0.04649337479027716,0.058146661182556465,0.041756634927791324,0.05532734000550475
2016-05-18,sp6m,6.0,-0.0049,0.12662,-1.47808,3.12587,-0.17032,0.02344,0.11937,-20.0,0.08013,20.0,0.00703,2196.9349365234375,0.06577916771526865,0.07395379480582494,0.06281609061301735,0.07782421985616954
2016-05-25,sp6m,6.0,-0.00358,0.11709,-1.4424,3.15082,-0.15464,0.02095,0.1132,-20.0,0.06782,20.0,0.00468,2204.635009765625,0.05388089117158354,0.057423619996084,0.050193628589195724,0.04697218411522021
2016-06-01,sp6m,6.0,-0.00317,0.11644,-1.4605,3.21668,-0.15296,0.02127,0.11264,-20.0,0.06725,20.0,0.00449,2208.264013671875,0.046916311179475666,0.06558494411282297,0.04111360009752095,0.0676171380696703
2016-06-08,sp6m,6.0,-0.00172,0.11411,-1.54837,3.497,-0.14913,0.02422,0.10886,-20.0,0.06521,20.0,0.00278,2257.535986328125,0.05597918719498939,0.07209057179788292,0.05438952267556072,0.06526168968816531
2016-06-15,sp6m,6.0,-0.00158,0.13094,-1.48893,3.37271,-0.16928,0.02686,0.12796,-20.0,0.07897,20.0,0.0108,2263.714013671875,0.08433139572545544,0.09263399260904522,0.08433139572545544,0.0875165020400263
2016-06-22,sp6m,6.0,-0.00171,0.1237,-1.49274,3.40777,-0.15873,0.02429,0.12045,-20.0,0.07219,20.0,0.00769,2260.887451171875,0.08167576768619159,0.08647663069840245,0.07554999428217217,0.07561664168552051
2016-06-29,sp6m,6.0,-0.00198,0.12288,-1.51466,3.42372,-0.15985,0.0248,0.1184,-20.0,0.0727,20.0,0.00637,2257.134033203125,0.08278744108126543,0.09310085309660573,0.07570311194801053,0.09492946676045927
2016-07-06,sp6m,6.0,0.00045,0.11832,-1.63722,3.81231,-0.1523,0.02857,0.11246,-20.0,0.06885,20.0,0.00326,2272.107958984375,0.07847310504328006,0.08328735874850175,0.0710085676648791,0.0800129951642432
2016-07-13,sp6m,6.0,0.00852,0.10386,-1.5283,3.8483,-0.11993,0.02874,0.11195,-20.0,0.04742,20.0,0.00353,2269.5274047851562,0.05438874305071445,0.05699889323705319,0.048063582237284075,0.053759378641229816
2016-07-20,sp6m,6.0,-0.00069,0.10314,-1.3757,3.22225,-0.13057,0.01824,0.10515,-20.0,0.04978,20.0,0.00286,2282.326025390625,0.043644278898601355,0.057221546777510776,0.03792745368440244,0.054479818516043214
2016-07-27,sp6m,6.0,-0.00072,0.10741,-1.31034,3.01624,-0.13553,0.01769,0.11054,-20.0,0.05331,20.0,0.00513,2282.972021484375,0.05933303018061459,0.05933303018061459,0.045400059949518956,0.0586367966863088
2016-08-03,sp6m,6.0,8e-05,0.1052,-1.38216,3.20402,-0.13212,0.01963,0.10733,-20.0,0.05198,20.0,0.00355,2297.12001953125,0.05605274491113137,0.06585364973226812,0.05467092939760505,0.06802344702136177
2016-08-10,sp6m,6.0,-0.00391,0.10818,-1.52619,3.59213,-0.14023,0.01816,0.10314,-20.0,0.05901,20.0,0.00216,2335.680029296875,0.06097581241069735,0.07771872253379017,0.060469721887846294,0.07765486397207202
2016-08-17,sp6m,6.0,-0.0043,0.11527,-1.45193,3.1236,-0.15422,0.02049,0.11001,-20.0,0.06809,20.0,0.00404,2360.79248046875,0.07109373788258913,0.08181281858093771,0.0696287656387354,0.08142430524889922
2016-08-24,sp6m,6.0,-0.00399,0.11213,-1.3993,3.08773,-0.14745,0.01837,0.10927,-20.0,0.06225,20.0,0.00406,2368.5450439453125,0.07961973391514947,0.08630863362909466,0.07840499340901054,0.08297184223845688
2016-08-31,sp6m,6.0,-0.00263,0.11284,-1.55543,3.55098,-0.14768,0.02241,0.10711,-20.0,0.06455,20.0,0.00264,2379.989990234375,0.08606977306683072,0.10071214192917369,0.08305599010715,0.08704551677232583
2016-09-07,sp6m,6.0,-0.00163,0.10815,-1.57385,3.74025,-0.13775,0.02154,0.1036,-20.0,0.05859,20.0,0.00206,2368.46201171875,0.08105559865979643,0.08363379414875642,0.07419885597308332,0.07882171812383056
2016-09-14,sp6m,6.0,-0.00181,0.1228,-1.44871,3.05455,-0.16206,0.02542,0.11942,-20.0,0.07392,20.0,0.0067,2376.761962890625,0.1081438753100441,0.1171634552496714,0.10375600721998286,0.09773331356251533
2016-09-21,sp6m,6.0,-0.00183,0.1167,-1.57676,3.48403,-0.15255,0.02504,0.11008,-20.0,0.06964,20.0,0.00317,2344.8,0.09526308319485656,0.09635937662311203,0.07098486517614855,0.08650385405707452
2016-09-28,sp6m,6.0,-0.00014,0.11061,-1.57255,3.40899,-0.14499,0.0269,0.10527,-20.0,0.06279,20.0,0.00157,2361.5799967447915,0.0747028397292513,0.08770876295956904,0.07377918675831635,0.080311480580521
2016-10-05,sp6m,6.0,0.00014,0.10825,-1.52078,3.34904,-0.13945,0.02425,0.10581,-20.0,0.05885,20.0,0.00181,2355.383984375,0.09146693278679352,0.09642801485821607,0.07899181974974125,0.08227231671489488
2016-10-12,sp6m,6.0,-0.00074,0.11189,-1.41363,3.05611,-0.14476,0.02197,0.11122,-20.0,0.06132,20.0,0.0042,2341.2699584960938,0.09490721591864133,0.09514954711059656,0.08499495518813306,0.08894599263653842
2016-10-19,sp6m,6.0,0.00027,0.10998,-1.43864,3.03636,-0.14252,0.02393,0.10937,-20.0,0.05973,20.0,0.00278,2361.0919921875,0.09023994011143849,0.10952196321719611,0.08522481160618514,0.10741731682047645
2016-10-26,sp6m,6.0,0.00033,0.10626,-1.40615,2.98984,-0.13742,0.02253,0.107,-20.0,0.0552,20.0,0.00247,2387.1875,0.11032708196682911,0.11416233353625752,0.1075522316427814,0.1112433467719929
2016-11-02,sp6m,6.0,0.00083,0.11925,-1.42799,3.03632,-0.15334,0.02606,0.11965,-20.0,0.06823,20.0,0.0066,2393.49794921875,0.130776737460574,0.13507940528882717,0.1260395571787007,0.1332286642786497
2016-11-09,sp6m,6.0,-0.00456,0.11546,-1.46796,3.28765,-0.15267,0.01936,0.11039,-20.0,0.06694,20.0,0.00419,2396.841943359375,0.10451053892901899,0.10553848775378134,0.0962149612197072,0.10413148483525134
2016-11-16,sp6m,6.0,-0.00407,0.11372,-1.36478,2.90598,-0.15031,0.01847,0.11148,-20.0,0.06448,20.0,0.00478,2379.833984375,0.09944260207649228,0.09994983266071307,0.07765189909371988,0.09688996055711381
2016-11-23,sp6m,6.0,-0.00393,0.11191,-1.28888,2.66252,-0.14794,0.01713,0.11152,-20.0,0.06178,20.0,0.00517,2408.4249877929688,0.08363415571482016,0.09263382062096506,0.08231492819282024,0.09023294813241166
2016-11-30,sp6m,6.0,-0.00481,0.1116,-1.16063,2.51235,-0.14605,0.01279,0.11349,-20.0,0.05881,20.0,0.00869,2426.5450439453125,0.09240308961262361,0.10417595757672504,0.08904715803214912,0.10126622854827455
2016-12-07,sp6m,6.0,-0.00298,0.10867,-1.28697,2.77646,-0.14164,0.01646,0.10974,-20.0,0.05716,20.0,0.00488,2433.68798828125,0.08164790512955539,0.08745737363945608,0.07491067349344445,0.0840667782222839
2016-12-14,sp6m,6.0,-0.00314,0.10901,-1.13303,2.43537,-0.14074,0.01327,0.11382,-20.0,0.05489,20.0,0.00789,2438.803955078125,0.08114679928205626,0.08525907635411852,0.07077298423087147,0.07781033714357419
2016-12-21,sp6m,6.0,-0.00241,0.1055,-1.18322,2.56804,-0.13572,0.01443,0.10998,-20.0,0.05107,20.0,0.00527,2433.372021484375,0.07406104065099597,0.0786052107558335,0.06585706476234486,0.07462656640889599
2016-12-28,sp6m,6.0,-0.00229,0.10679,-1.21607,2.68545,-0.13693,0.01518,0.11059,-20.0,0.05286,20.0,0.00578,2428.2024536132812,0.07646148936620227,0.0823198749190562,0.06694627589690633,0.07804136968360463
2017-01-04,sp6m,6.0,-0.00181,0.10164,-1.23634,2.71912,-0.13033,0.015,0.10496,-20.0,0.04852,20.0,0.00374,2423.7249755859375,0.06810203215353496,0.06979547442237259,0.058561741287472775,0.06593989588880077
2017-01-11,sp6m,6.0,-0.00153,0.09957,-1.21259,2.64691,-0.1278,0.01486,0.10337,-20.0,0.04557,20.0,0.00324,2447.00400390625,0.06467943564290066,0.07947862389157427,0.05866303855451442,0.07828859844586859
2017-01-18,sp6m,6.0,-0.00067,0.09843,-1.28835,3.00057,-0.12414,0.01569,0.10174,-20.0,0.04405,20.0,0.00277,2470.068017578125,0.07787306452841031,0.08668643235991438,0.07561478939632131,0.08648854775358733
2017-01-25,sp6m,6.0,-0.00081,0.09043,-1.21144,2.66603,-0.11537,0.01408,0.09498,-20.0,0.03596,20.0,0.00125,2474.556005859375,0.07520308156411616,0.0776860556998755,0.0679326394390283,0.07458551426873371
2017-02-01,sp6m,6.0,-0.00037,0.09319,-1.21134,2.66786,-0.11848,0.0149,0.09802,-20.0,0.03845,20.0,0.00181,2476.764013671875,0.08311048404731666,0.08466345517565979,0.07881394859845828,0.08222996421358764
2017-02-08,sp6m,6.0,-0.00343,0.10332,-1.37421,2.92918,-0.13644,0.01697,0.10132,-20.0,0.05395,20.0,0.00188,2458.86201171875,0.07700404729704538,0.08204308581101821,0.0604864744554419,0.07144461527529589
2017-02-15,sp6m,6.0,-0.00292,0.09627,-1.28192,2.67602,-0.12674,0.0148,0.09668,-20.0,0.04497,20.0,0.00128,2443.330078125,0.04957932942296567,0.05211595689063576,0.02857581096750048,0.04301586562188827
2017-02-22,sp6m,6.0,-0.00218,0.0996,-1.31713,2.82729,-0.12939,0.0163,0.10022,-20.0,0.04792,20.0,0.00181,2449.7937622070312,0.02957742782428303,0.04638859048223336,0.027294372138974354,0.04701063246251197
2017-03-01,sp6m,6.0,-0.00173,0.10262,-1.22741,2.47154,-0.13434,0.01667,0.10562,-20.0,0.0503,20.0,0.00294,2466.2600708007812,0.03222202423099676,0.034627757680137254,0.020894919536100797,0.02695848477564483
2017-03-08,sp6m,6.0,-0.00082,0.10093,-1.26482,2.56326,-0.13129,0.01785,0.10403,-20.0,0.04838,20.0,0.00208,2488.00205078125,0.04115203998142027,0.05573898115237086,0.03999385196260722,0.05645919374437886
2017-03-15,sp6m,6.0,-0.00065,0.09721,-1.29299,2.83529,-0.12415,0.01687,0.10038,-20.0,0.04422,20.0,0.00188,2503.918017578125,0.045249061755939964,0.05051638257915514,0.04424280976461425,0.04787018895921138
2017-03-22,sp6m,6.0,8e-05,0.09877,-1.33431,2.92215,-0.12561,0.01855,0.10157,-20.0,0.046,20.0,0.00185,2502.564013671875,0.061438619456076204,0.06722420607887712,0.05773572917577053,0.07024942837111185
2017-03-29,sp6m,6.0,-9e-05,0.09197,-1.24976,2.70822,-0.11722,0.01573,0.09607,-20.0,0.0381,20.0,0.00124,2530.2000732421875,0.06112653282848237,0.07323246384254925,0.060341363257840855,0.0777645529890514
2017-04-05,sp6m,6.0,0.00014,0.09026,-1.21579,2.61486,-0.1141,0.01509,0.09569,-20.0,0.03604,20.0,0.0011,2550.402001953125,0.07683280938037865,0.08247630958737585,0.07650212340578776,0.08078813246702436
2017-04-12,sp6m,6.0,0.00114,0.09691,-1.3592,3.09093,-0.12156,0.01925,0.10051,-20.0,0.04351,20.0,0.00164,2557.4099934895835,0.08496656617090162,0.08935596019420716,0.08302178782605318,0.09367554746535257
2017-04-20,sp6m,6.0,0.00082,0.09465,-1.26796,2.83214,-0.11889,0.01678,0.09972,-20.0,0.04026,20.0,0.00179,2566.617431640625,0.08605866532832603,0.09022901456752493,0.0768402564018591,0.08326606906868092
2017-04-26,sp6m,6.0,0.00056,0.08455,-1.15427,2.52375,-0.10609,0.01368,0.09097,-20.0,0.02909,20.0,0.00078,2574.7950439453125,0.06981270822674725,0.08081405617947339,0.06970331922145394,0.08059775459517143
2017-05-03,sp6m,6.0,0.00153,0.08462,-1.25327,2.82447,-0.10543,0.01558,0.09046,-20.0,0.03009,20.0,0.00058,2589.72197265625,0.07802657097525963,0.08385405752651755,0.07196630936051668,0.07816990974581545
2017-05-10,sp6m,6.0,-0.00156,0.09331,-1.27296,2.714,-0.12058,0.01503,0.09555,-20.0,0.04086,20.0,0.00114,2579.254052734375,0.07254462748104192,0.07637814810921004,0.06369613925122242,0.07202909103086558
2017-05-17,sp6m,6.0,-0.00209,0.10354,-1.22469,2.40381,-0.13598,0.01651,0.10609,-20.0,0.05216,20.0,0.00294,2589.2750244140625,0.0915258980085987,0.09856664575351543,0.08946417368303494,0.0990393869942975
2017-05-24,sp6m,6.0,-0.00046,0.09314,-1.32263,2.9048,-0.11893,0.0168,0.09538,-20.0,0.04064,20.0,0.00105,2614.2374877929688,0.07837675194474718,0.0915452061673092,0.0777805918068216,0.09634985627592656
2017-05-31,sp6m,6.0,1e-05,0.09369,-1.33827,2.93036,-0.11928,0.01748,0.09606,-20.0,0.04138,20.0,0.00106,2637.616015625,0.08810362453121696,0.09990195071787389,0.07725890197076137,0.08926093862666293
2017-06-07,sp6m,6.0,8e-05,0.09311,-1.2963,2.88017,-0.11753,0.01651,0.09664,-20.0,0.03992,20.0,0.00132,2655.08603515625,0.07718508210979799,0.09359974050122356,0.07648103441993219,0.0861352866124455
2017-06-14,sp6m,6.0,0.001,0.09011,-1.3557,3.11391,-0.11276,0.01726,0.09363,-20.0,0.03694,20.0,0.00078,2677.211669921875,0.08938531764235243,0.10024187700949147,0.08417266204477342,0.0959171352923672
2017-06-22,sp6m,6.0,0.00072,0.08776,-1.28007,2.87262,-0.11024,0.01586,0.09244,-20.0,0.03389,20.0,0.00075,2682.1534016927085,0.09764877540831948,0.09817762418435669,0.09531389941035737,0.0988848949579987
2017-06-28,sp6m,6.0,0.00098,0.08678,-1.29752,2.90005,-0.1091,0.01614,0.09111,-20.0,0.03321,20.0,0.0006,2698.80205078125,0.09580960163943918,0.11176075421757213,0.09114889709923077,0.11682609730547715
2017-07-05,sp6m,6.0,0.00136,0.09007,-1.30255,2.85685,-0.11304,0.01743,0.09439,-20.0,0.03669,20.0,0.00089,2751.58798828125,0.11585270366512442,0.12903009176526525,0.11460339041017437,0.13575701816435945
2017-07-12,sp6m,6.0,0.00162,0.08553,-1.30005,2.98746,-0.10593,0.01639,0.09074,-20.0,0.03145,20.0,0.00057,2790.8125,0.12558315512379073,0.13897954875678575,0.12502706586612888,0.139962136350774
2017-07-19,sp6m,6.0,0.00205,0.08079,-1.32262,3.10004,-0.09971,0.0158,0.08601,-20.0,0.02718,20.0,0.00027,2831.83798828125,0.1247800040411077,0.14259295810231698,0.12316590704905556,0.14954398233795468
2017-07-26,sp6m,6.0,0.00219,0.07887,-1.305,3.08951,-0.09663,0.01569,0.08437,-20.0,0.0251,20.0,0.00023,2838.9240234375,0.13905117707985343,0.1479283622251621,0.1267616500829568,0.10861887012493443
2017-08-02,sp6m,6.0,0.00286,0.07843,-1.41577,3.54984,-0.09426,0.01706,0.08287,-20.0,0.02541,20.0,0.00015,2673.77392578125,0.125521771314528,0.125521771314528,0.04072818364729327,0.05572429723324387
2017-08-09,sp6m,6.0,0.00018,0.09245,-1.45389,3.31185,-0.11723,0.01856,0.09253,-20.0,0.04181,20.0,0.00063,2673.66396484375,0.05035147152362981,0.0990102075077036,0.023437589964140835,0.09927008892352529
2017-08-16,sp6m,6.0,0.00131,0.09207,-1.52892,3.6715,-0.11447,0.02049,0.09219,-20.0,0.04066,20.0,0.00043,2713.4425048828125,0.09980068254664134,0.10975414668553178,0.08897279398311889,0.10716590989433204
2017-08-23,sp6m,6.0,0.00075,0.09553,-1.48834,3.45779,-0.12025,0.02043,0.09567,-20.0,0.04435,20.0,0.00079,2757.06005859375,0.10543416349154917,0.13208443113373902,0.1046753298968865,0.10470852629582701
2017-08-30,sp6m,6.0,0.00121,0.09489,-1.55629,3.69481,-0.11801,0.02121,0.09426,-20.0,0.04502,20.0,0.00062,2700.9224853515625,0.11379329323354097,0.1166000291307735,0.07436660262018699,0.10443153952350653
2017-09-06,sp6m,6.0,0.00281,0.09812,-1.63059,3.87266,-0.12035,0.02495,0.09692,-20.0,0.04851,20.0,0.00057,2752.696044921875,0.10195664976733332,0.12612939040936638,0.09148513999150892,0.1147418993275213
2017-09-13,sp6m,6.0,0.00206,0.09192,-1.52494,3.78094,-0.11164,0.02022,0.09352,-20.0,0.04003,20.0,0.00067,2745.410009765625,0.11123066510387591,0.11465915749535233,0.07560752568890507,0.08386765931901181
2017-09-20,sp6m,6.0,0.00196,0.08772,-1.43645,3.44222,-0.10778,0.01839,0.09082,-20.0,0.03529,20.0,0.00049,2663.873974609375,0.0792290793280254,0.08806265522360053,0.030488393088327903,0.04077228602598936
2017-09-27,sp6m,6.0,0.00183,0.08754,-1.38241,3.23331,-0.10794,0.01786,0.09142,-20.0,0.03451,20.0,0.00056,2610.964013671875,0.0620651813198989,0.06476435497309435,0.01847967517315101,0.05345104406278103
2017-10-04,sp6m,6.0,0.00299,0.08183,-1.52376,3.79542,-0.09827,0.01917,0.0847,-20.0,0.03041,20.0,0.00013,2636.406005859375,0.018080163465528445,0.05158330725547727,0.014035706954594846,0.04033417922588927
2017-10-11,sp6m,6.0,0.00283,0.08202,-1.44962,3.6599,-0.09835,0.01771,0.08615,-20.0,0.0291,20.0,0.00024,2669.3419921875,0.03410512797669632,0.06003423185163065,0.03234863700147799,0.0583004753616416
2017-10-18,sp6m,6.0,0.00276,0.07892,-1.38548,3.47727,-0.09472,0.01618,0.08406,-20.0,0.02539,20.0,0.00019,2675.351953125,0.056489935391450474,0.05920932784027805,0.021651590887951322,0.03005225288142519
2017-10-25,sp6m,6.0,0.00406,0.08244,-1.55395,4.17663,-0.0965,0.01956,0.08659,-20.0,0.02946,20.0,0.00022,2656.074951171875,0.029959472457173883,0.04799384183139509,0.0214793381477326,0.03747602178793053
2017-11-01,sp6m,6.0,0.00358,0.07746,-1.41491,3.64812,-0.09188,0.01694,0.08321,-20.0,0.02393,20.0,0.00015,2651.249951171875,0.024358138618465794,0.03952470252433702,0.005898767815645629,0.035255938074883246
2017-11-08,sp6m,6.0,0.00211,0.09168,-1.5587,3.89169,-0.11123,0.02056,0.09253,-20.0,0.04007,20.0,0.00053,2710.1259765625,0.02882832770553318,0.05537656391891053,0.023172441134002297,0.04413600724296147
2017-11-15,sp6m,6.0,0.00223,0.10148,-1.51672,3.6076,-0.12532,0.02292,0.10263,-20.0,0.04946,20.0,0.00167,2720.003955078125,0.058303030684403026,0.06585186967331658,0.052148532600470386,0.060452515708910075
2017-11-22,sp6m,6.0,0.00287,0.09113,-1.49607,3.69358,-0.10978,0.02043,0.09415,-20.0,0.0385,20.0,0.0007,2726.7050170898438,0.05296416242262534,0.05438733403818489,0.041593567233926904,0.03510142052281989
2017-11-29,sp6m,6.0,0.00301,0.092,-1.41398,3.38212,-0.11172,0.01995,0.09659,-20.0,0.03838,20.0,0.00101,2724.905069986979,0.029654158548545268,0.04706113344283727,0.019137350868597042,0.05420691314035758
2017-12-06,sp6m,6.0,0.00367,0.09148,-1.47822,3.70127,-0.10888,0.02075,0.09599,-20.0,0.03771,20.0,0.00087,2778.120068359375,0.04607578351349608,0.05941059926866065,0.044334492057992045,0.05417145768912337
2017-12-13,sp6m,6.0,0.00367,0.08691,-1.40563,3.48892,-0.10352,0.01896,0.09297,-20.0,0.03258,20.0,0.00063,2774.823974609375,0.045905936377713355,0.04717131383644105,0.02972444095387238,0.038482353068704976
2017-12-20,sp6m,6.0,0.00387,0.08552,-1.40039,3.46298,-0.10205,0.01889,0.0915,-20.0,0.0313,20.0,0.00053,2742.418017578125,0.0332129308616156,0.03506342957684906,0.007222125493687559,0.007577778563117079
2017-12-27,sp6m,6.0,0.00421,0.08787,-1.39695,3.34144,-0.10569,0.02019,0.09381,-20.0,0.03355,20.0,0.00068,2715.2550048828125,0.01693969189758039,0.023384141164102996,0.0034867208419714353,0.011342138038696586
2018-01-03,sp6m,6.0,0.0049,0.08279,-1.47566,3.76875,-0.09724,0.0201,0.08861,-20.0,0.02935,20.0,0.0003,2748.4550170898438,0.0074215309794865665,0.026044986394459915,-0.0007006155990589464,0.029339854316472742
2018-01-10,sp6m,6.0,0.00477,0.08229,-1.38855,3.43044,-0.0973,0.01913,0.08926,-20.0,0.02791,20.0,0.00036,2793.17802734375,0.014568293587577769,0.020278916464076063,0.008168205973620397,0.022067284566894708
2018-01-17,sp6m,6.0,0.00453,0.08499,-1.22135,2.85461,-0.10173,0.01763,0.09497,-20.0,0.02799,20.0,0.00091,2807.69404296875,-0.004728265879633631,0.0050539856155644,-0.004764152307670453,0.006345378139717608
2018-01-24,sp6m,6.0,0.00462,0.08843,-1.19271,2.71891,-0.10645,0.01807,0.09869,-20.0,0.03104,20.0,0.00153,2825.066015625,-0.0059595269923713645,0.0036900440980453266,-0.013993265733826594,-0.007517063572626781
2018-01-31,sp6m,6.0,0.00428,0.09528,-1.14362,2.661,-0.11448,0.01796,0.10653,-20.0,0.03652,20.0,0.00408,2829.5240234375,-0.004998671295585164,0.01038567048046968,-0.009775606966015774,0.012192445131234568
2018-02-07,sp6m,6.0,0.00483,0.12398,-1.23228,3.35158,-0.14543,0.02157,0.13714,-20.0,0.05986,20.0,0.02444,2844.98798828125,0.06295803254279812,0.06558421008892826,0.050258316313221287,0.05735398083001114
2018-02-14,sp6m,6.0,0.00368,0.12259,-1.51798,3.66623,-0.14883,0.0281,0.12543,-20.0,0.06713,20.0,0.01056,2841.239990234375,0.04678307947590207,0.05799351523817225,0.0377641108271849,0.05911184761220531
2018-02-21,sp6m,6.0,0.00335,0.11767,-1.26865,2.89185,-0.14303,0.02252,0.12714,-20.0,0.06002,20.0,0.01272,2870.63798828125,0.05760518770438241,0.07036283332846294,0.05498776758729691,0.07011093221087208
2018-02-28,sp6m,6.0,0.00375,0.12111,-1.2404,2.54067,-0.15165,0.02549,0.13032,-20.0,0.06497,20.0,0.0131,2896.7971540178573,0.06684964513909565,0.07202331714544172,0.05500639637213994,0.056536250494649894
2018-03-07,sp6m,6.0,0.00521,0.11798,-1.48477,3.65786,-0.1403,0.02762,0.1236,-20.0,0.061,20.0,0.00954,2885.959912109375,0.05057679912895555,0.06391028377538657,0.049132410164448186,0.06329772046198072
2018-03-14,sp6m,6.0,0.00571,0.11673,-1.41898,3.28283,-0.14037,0.02771,0.12396,-20.0,0.06047,20.0,0.0092,2907.3580078125,0.05549648442930457,0.06522752870950185,0.048515072632098755,0.06347796624696046
2018-03-21,sp6m,6.0,0.00503,0.11806,-1.36086,3.09639,-0.14307,0.0265,0.12635,-20.0,0.06137,20.0,0.01073,2916.914013671875,0.07964640283739488,0.08105849405329701,0.0681806090998384,0.07185930430019051
2018-03-28,sp6m,6.0,0.00421,0.13817,-1.25507,2.4666,-0.17586,0.03058,0.14721,-20.0,0.08319,20.0,0.02719,2921.8775024414062,0.11073072527083197,0.1209293225036101,0.1098609302053522,0.10783311717117249
2018-04-04,sp6m,6.0,0.00492,0.13175,-1.38687,2.93567,-0.16528,0.03158,0.1377,-20.0,0.07698,20.0,0.01833,2867.526025390625,0.09880718819429843,0.09895444699211735,0.05164380737154471,0.03115057021636751
2018-04-11,sp6m,6.0,0.00524,0.12968,-1.22193,2.33555,-0.16386,0.02949,0.14027,-20.0,0.07452,20.0,0.02031,2773.083984375,0.04971633976861744,0.06404307205848296,0.025528716116633394,0.046798703994306926
2018-04-18,sp6m,6.0,0.00646,0.1055,-1.32058,3.01011,-0.12645,0.02496,0.11588,-20.0,0.04821,20.0,0.00531,2737.84599609375,0.033886823666984395,0.035327626419196165,-0.021174071421836735,-0.0011339879945043761
2018-04-25,sp6m,6.0,0.00651,0.11625,-1.33317,2.80989,-0.14293,0.02894,0.1253,-20.0,0.06103,20.0,0.00949,2690.0416666666665,0.013352894117098184,0.03801561369147293,-0.013679509161608676,0.031204687886048958
2018-05-02,sp6m,6.0,0.00555,0.1081,-1.19082,2.4397,-0.13324,0.02369,0.11975,-20.0,0.05144,20.0,0.00778,2767.5080078125,0.040807588686212176,0.06587812196987447,0.024277311517748697,0.053676785105117066
2018-05-09,sp6m,6.0,0.00704,0.10162,-1.28984,2.79003,-0.12272,0.02534,0.11249,-20.0,0.04477,20.0,0.0039,2732.23798828125,0.035077152323819805,0.035077152323819805,-0.010073601958159418,0.014162752437755208
2018-05-16,sp6m,6.0,0.00464,0.10234,-1.30616,2.85689,-0.12526,0.02305,0.11054,-20.0,0.04701,20.0,0.00381,2679.7049560546875,-0.0014408831292753272,0.008882525608374223,-0.03397423555761595,-0.03357908994410053
2018-05-23,sp6m,6.0,0.00536,0.1012,-1.41523,3.2157,-0.12306,0.02506,0.10758,-20.0,0.04732,20.0,0.00272,2693.95400390625,-0.037245387980701365,0.007457593025140144,-0.03810778370588481,0.009786217621420063
2018-05-30,sp6m,6.0,0.00594,0.10384,-1.45305,3.36805,-0.12519,0.02631,0.11019,-20.0,0.04937,20.0,0.00314,2750.2000325520835,0.0050350084310373635,0.02757861347921389,-0.009898305528597096,-0.01035443416514071
